Video Id,Video Title_x,Channel Id_x,Channel Title_x,Video Tags_x,Channel Country_x
TX_Yl6ssM9o,Foreigners CRY to FILIPINO CHRISTMAS Surprise!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['reaction channel philippines', 'foreigners react to philippines', 'christmas in philippines', 'christmas commercials philippines', 'mike and nelly', 'making it happen vlog', 'filipino christmas commercials']",PH
MJRZQ3gGmM4,FOREIGNERS react to WHY FILIPINO Christmas Starts in SEPTEMBER,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
jRcDmAbP2Wk,FOREIGNER reacts to FIRST time eating JOLLIBEE after years in the PHILIPPINES!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
yipgsW7zfbE,FAMOUS CELEBRITIES try to speak TAGALOG - Foreigners Reaction!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
sSwPw5r5iHY,FOREIGNERS react to touching OFW CHRISTMAS Reunion,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['reaction channel philippines', 'foreigners react to philippines', 'christmas in philippines', 'christmas commercials philippines', 'mike and nelly', 'making it happen vlog', 'filipino christmas commercials']",PH
gYmK61cLH1E,FOREIGNER reacts to WHY Life is BETTER in the PHILIPPINES,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
APO0oz-fpsQ,10 Mythical CREATURES in the PHILIPPINES - Foreigners are SHOCKED!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,['Philippines'],PH
acKZvccZpiI,FOREIGNER reacts to AMERICANS Try JOLLIBEE For The FIRST TIME,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
qY4fwe4_FDA,FOREIGNER reacts to American Orders Food in FILIPINO Language,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
Uy-DfZdmhdI,FOREIGNER reacts to How the US STOLE The PHILIPPINES,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
KED-ZjR0xKQ,FOREIGNER reacts to Uncle Roger makes ADOBO,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
bOyMWEtlGC0,FOREIGNER reacts to TOP 5 MOST EXPENSIVE MANILA Subdivisions,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
e0-n3mGN63U,FOREIGNER reacts to They Want to be FILIPINO,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,['#ForeignerPhilippinesReaction'],PH
y49Gx6k4TjY,JAPANESE trying FILIPINO ALCOHOL for the FIRST TIME! Foreigners Reaction!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['#FilipinoBeer', '#Philippines', '#123Japan', '#Reaction']",PH
-qbHvJ626lI,FOREIGNERS react to PHILIPPINES Proudly WELCOMES You!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
TJgg8WQefLw,Foreigners REACT to Roxas STREETFOOD MARKET in Davao,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['Filipino Food', '#FilipinoStreetfood', '#BestEverFoodReviewShow', '#Philippines', 'Davao', 'Roxas Night Market Davao', 'Streetfood in the Philippines']",PH
UGi1IR4Ot6o,How well do AMERICANS know the PHILIPPINES? Foreigners Reaction,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['#Philippines', '#Reaction']",PH
M0kuef7982M,10 Surprising FACTS About The PHILIPINES - Foreigners Reaction!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['philippines', 'foreigners react to philippines', 'reaction philippines']",PH
96JzEO3MUOY,Foreigners react to FILIPINO HUMOR! Jokoy explains WHY his FILIPINO MOM made him cry!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['jokoy', 'filipino humor', 'philippines']",PH
t-4N9G4C_bk,Foreigners EMOTIONAL reaction to JOLLIBEE CHRISTMAS Commercial,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['jollibee', 'jollibee reaction', 'reaction channel philippines', 'foreigners react to philippines', 'christmas in philippines', 'christmas commercials philippines', 'mike and nelly', 'making it happen vlog', 'Kwentong Jolliebee Christmas Special', 'Gifts from the Heart philippines airlines christmas commercial', 'filipino christmas commercials']",PH
TnvBiUw2OUs,FOREIGNER reacts to WHY South Korea is investing so much in the PHILIPPINES,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
jIwaoO26ClU,FOREIGNERS react to MANILA vs BANGKOK - Thailand vs Philippines,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
DnBuhSqEjkA,FOREIGNER reacts to WHAT can FILIPINOS Teach the WORLD,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['#philippines', 'philippines reaction']",PH
LhMPiLdQBZ4,"FOREIGNERS react to ""People in the PHILIPPINES are NOT very SMART"" - THIS was SHOCKING at first!",UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
UJjtKFi3vtI,FOREIGNER reacts to WHY 30% of Sailors are FILIPINO,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
47BQVWmfi9U,FOREIGNER reacts to KOREAN returning to PHILIPPINES after 2 years!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
sxPHlv-5d1s,FOREIGNER reacts to THINGS Foreigners Should NEVER Do in the PHILIPPINES,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
tTwux4luqJc,FOREIGNER reacts to is the PHILIPPINES SAFE For FOREIGN WOMEN?,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
q-ZoD7nfwnk,FOREIGNER reacts to What Do FILIPINOS Look Like to Foreigners,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
bLo1sQ56oZQ,FOREIGNERS react to Philippines MOST LUXURIOUS Hotel AMANPULO,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
LJSuaQOQKQg,FOREIGNER shocked at PHILIPPINES 101 FILIPINO DRINKING Etiquette,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
ZScibK4HDx4,FOREIGNER reacts to PHILIPPINES most ambitious BILLIONAIRE,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
yv_SeX8Q7hA,FOREIGNER reacts to PINOY CONSPIRACY Theories! (Jose Rizal was Jack the Ripper??),UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
erTvw8KJ44Q,5 Reasons WHY JAPANESE shouldn't Come to The PHILIPPINES - Foreigners Reaction,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['Philippines Reaction', 'Foreigners React to', '123Japan', 'reacting to philippines', 'japanese react to philippines', 'reaction channel philippines', 'mike and nelly', 'making it happen vlog']",PH
lU6kLVcswVo,FOREIGNER reacts to PHILIPPINES vs INDIA in Outsorcing,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
CiDrFWQpDJw,FILIPINO Celebrities Remove MAKE-UP! FOREIGNERS Reaction,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['#NoMakeUpChallenge', '#FilipinoCelebreties', '#Reaction']",PH
JnmNuvHMLZQ,THIS is WHY you SHOULDN'T Skip MANILA! Foreigners react to Wake Up in National Capital Region,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
DKQHWxeqVCs,FOREIGNER reacts to FILIPINOS who made PINOYS PROUD,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
Jx1j8K95tdc,FOREIGNER reacts to FRENCH Try FILIPINO TURON for the First Time,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
CEc6TTW1Cpo,FOREIGNER reacts to The FILIPINO GENES - Enrique Iglesias and Nicole Scherzinger,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['#Philippines', '#FamousFilipinos', '#ForeignerInPhilippines']",PH
6oR4wRe5LMk,FOREIGNER reacts to EPIC Days in the PHILIPPINES Highlights,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['#philippines', '#philippinesreaction', '#drewbinski']",PH
WoRXoX0MPdM,Most EXPENSIVE Wedding Dresses of FILIPINO CELEBRITIES - Foreigners Reaction,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
PNZi-IysoRY,FOREIGNERS react to Gabbi Garcia's PHILIPPINES HOUSE TOUR,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['Gabbi Garcia', 'Philippines', 'Gabbi Garcia Vlog', 'Philippines Homes', 'Philippines Luxury', 'Philippines House Tour', '#Philippines', '#GabbiGarcia']",PH
tSF9Le9A2PU,FOREIGNER reacts to HEART EVANGELISTA's crazy LUXURY VAN,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['heart evangelista', 'philippines reaction']",PH
2sZQWjSUx74,FOREIGNER reacts to Latinos Try FILIPINO FOOD with Jo Koy,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
uMfsQI351-Y,FOREIGNER reacts to WHAT Should You Buy at a FILIPINO GROCERY Store,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['philippines', 'philippinesreactions', 'foreignerinphilippines']",PH
DQt_POpA6iM,Funny SIGNS You Are A FILIPINO - Foreigner Reaction,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['Signs you are filipino', 'Filipino', '#Filipino', '#ForeignersReactToPhilippines', 'Philippines', 'Hey Joe Show']",PH
AxlHmeQ35Sk,HOW Powerful Is The PHILIPPINES? Foreigners Reaction,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['#philippines', '#reaction', 'filipino power', 'how powerful is the philippines', 'HOW Powerful Is The PHILIPPINES']",PH
b-b-n3jj9Zk,FOREIGNERS react to PINOY ARCHITECTS crazy HUGE home!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
w4KFbZKTj28,Foreigners react to INSANE PINOY TALENT - he performs 100 years of FILIPINO MUSIC in one go!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['pinoy talent', 'filipino singers', 'foreigners react to philippines', 'philippines reaction']",PH
QXwmNIOT8R8,"FOREIGNERS react to ""What the WORLD would look like WITHOUT THE PHILIPPINES""",UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
3UHLwAKF1Is,Foreigners React to REASON WHY Filipinos SMILE - THIS is powerful!,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
0nhplwwV_9g,FOREIGNER reacts to WHAT brought you to the PHILIPPINES?,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
3lgwd5aEilU,FOREIGNERS react to Have a Safe Trip PINAS! New Norma of Traveling PHILIPPINES,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['#Philippines', '#NewNormal', '#Travel']",PH
A7lGyjnqMog,TRUTH or MYTH about South East Asians - Foreigners REACT to STEREOTYPES,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
9U-fgA2FtRU,PICASSO of the PHILIPPINES! He is ONLY 8 YEARS OLD! Foreigners REACTION,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['#PhilippinesGotTalent', '#NasDaily', '#ForeingersReaction']",PH
sEdc4HVFOfY,FOREIGNER reacts to Is The PHILIPPINES A THIRD World Country,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
J5l5os0-v5A,FOREIGNER reacts to Asking FILIPINOS the most Insane FILIPINO STEREOTYPES - TRUE or FALSE,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
vu9nh-A7VH4,FOREIGNERS react to DISNEY'S FILIPINO CHRISTMAS Commercial,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
8Ii6m1GGArM,FOREIGNER reacts to The PHILIPPINES $1 TRILLION MINING Opportunity,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,"['philippines', 'philippinesreaction', 'philippinesvlogger']",PH
BUFMB5jiFnA,FOREIGNER reacts to the $180 BILLION Plan To Build The PHILIPPINES,UCryJ4vhASeu7uhXRPOL3WhA,What's up Philippines,[],PH
IxIpNoCiEbY,BUWAN (Sa Ilalim ng Puting Ilaw) Challenge by Foreigners who speak Tagalog! @Puting Pinoy,UCs5vW-XTkApnkLbaiz0yNIg,Puting Pinoy of ExAmmon Studios,"['buwan challenge', 'sa ilalim ng puting ilaw challenge', 'juan karlos', 'buwan', 'puting pinoy', 'foreigners sing buwan', 'philippines', 'filipino', 'tagalog', 'foreigners sing in tagalog', 'puting pinoy sings buwan', 'foreigner buwan challenge', 'jared gillett', 'pusong pinoy', 'singing contests', 'mayor TV']",PH
FQnw5RHh9hc,My mom tries Jollibee for the first time #philippines #foodreview #jollibee #manila,UCsfUbIyotnXsKv9paUan0lQ,Pinoy Floyd 🇵🇭,"['How does Jollibee taste', 'Is American Jollibee good', 'American jollibee versus Philippines Jollibee', 'trying Jollibee', 'trying Jollibee for the first time', 'HOUSTON Jollibee']",Unknown
cPqI_8eDqTg,Trying Filipino Street Food #philippines #foodreview #manila,UCsfUbIyotnXsKv9paUan0lQ,Pinoy Floyd 🇵🇭,"['Trying Filipino food', 'Moving to the Philippines', 'Filipino food review', 'Taho', 'pork sisig', 'beef pares']",Unknown
xgOjm4cqXoQ,ISAC AND ROSALINDA WEDDING CELEBRATION / FOREIGNER MEET LOVE OF HIS LIFE IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
_DsfnSv_ATY,SELLING OUR HOUSE AND LOT TIME TO LET GO / EXPAT LIFE IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
0gBZLqvonWw,DELICIOUS PORK MEAL FOR DINNER ?? FOREIGNER HUSBAND CANT BREATHE WHILE EATING???,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
uemHFgDwS7Q,FOREIGNER ABANDONED FILIPINA WIFE IN THE PHILIPPINES (watch till the end),UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['OFW VLOG', 'PINOY VLOGGER', 'CEBUANA VLOGGER', 'filam family', 'foreigner husband', 'Filipino vlogger', 'American in the Philippines', 'foreigner in the philippines', 'living in the philippines', 'philippine vlog', 'life in the philippines', 'daniel marsh', 'anneclutzvlogs', 'Bratayley', 'Wil dasovich', 'ahern family', 'mia sandoval', 'filipina wife', 'Mark Nowhereman', 'BISAYANG HILAW', 'jamill vlogs', 'raffy tulfo', 'simply rhaze', 'theMcQueenS', 'kyle jennermann', 'Cong TV', 'ms alex gonzaga', 'DWAINE WOOLLEY']",PH
TDVAcI-EL5I,FILIPINA WIFE PICKING UP SHELL FOR FOREIGNER HUSBAND / EXPAT LIFE IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
Fz2zGVxNoXU,THE IMPORTANCE OF SPEAKING COMMUNICATION IN FILIPINA FOREIGNER RELATIONSHIP EXPAT PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['OFW VLOG', 'foreigner husband', 'filipino vlogger', 'American in the Philippines', 'foreigner in the philippines', 'living in the philippines', 'philippine vlog', 'life in the philippines', 'daniel marsh', 'anneclutzvlogs', 'J House Vlogs', 'Bratayley', 'Wil dasovich', 'ahern family', 'mia sandoval', 'filipina wife', 'Mark Nowhereman', 'BISAYANG HILAW', 'jamill vlogs', 'raffy tulfo', 'simply rhaze', 'theMcQueenS', 'Ms Alex Gonzaga', 'kyle jennermann', 'Cong TV', 'dwaine woolley', 'finn snow', 'the juicy vlog', 'JAMILL VLOGS']",PH
cfKXmi1Plt4,FOREIGNER TALKING SAFETY IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
ZW1OlEou84s,FILIPINA WIFE GIVING OUT CHRISTMAS GIFT IN THE CROWDED OVER POPULATED COMMUNITY / EXPAT PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
4W9lohe4EYM,AMERICAN VISITOR SHARE THE DIFFERENCE OF LIFE IN AMERICA COMPARE TO THE PHILIPPINES EXPAT,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
13VgNwbbOcw,FILIPINA SPEAKS WHY CHOOSE FOREIGNER THAN FILIPINO ?? EXPAT LIVING IN PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['OFW VLOG', 'foreigner husband', 'filipino vlogger', 'American in the Philippines', 'foreigner in the philippines', 'philippine vlog', 'daniel', 'marsh', 'becoming filipino', 'anneclutzvlogs', 'J House Vlogs', 'Bratayley', 'Wil dasovich', 'ahern family', 'mia sandoval', 'filipina wife', 'Mark Nowhereman', 'BISAYANG HILAW', 'jamill vlogs', 'raffy tulfo', 'simply rhaze', 'theMcQueenS', 'Ms Alex Gonzaga', 'Cong TV', 'dwaine woolley', 'finn snow', 'the juicy vlog', 'JAMILL VLOGS', 'BANINAY BAUTISTA', 'will dasovich']",PH
ONXdV2cDHuU,FOREIGNER EATING STREET FOOD AND START LEARNING TO SPEAK VISAYAN LANGUAGE,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['American in the Philippines', 'foreigner in the philippines', 'living in the philippines', 'philippine vlog', 'life in the philippines', 'family in the philippines', 'daniel marsh', 'kyle jennermann', 'Cong TV', 'THE ACE FAMILY', 'BOHOL PHILIPPINES', 'PHILIPPINES FAMILY VLOGGER', 'ms alex gonzaga', 'anneclutzvlogs', 'anne clutz', 'J House Vlogs', 'Bratayley', 'Wil dasovich', 'ahern family', 'mia sandoval', 'filipina wife', 'Mark Nowhereman', 'BISAYANG HILAW', 'jamill vlogs', 'DWAINE WOOLLEY', 'BANINAY BAUTISTA']",PH
J1Xs-HKmZUw,MISSING THIS FAMILY DINNER IN ONE TABLE / EXPAT LIFE IN THE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,[],PH
OoI1-99YVG8,DOES MARRYING YOUNG FILIPINA MAKES FOREIGNER YOUNGER  ???? EXPAT LIVING PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['American in the Philippines', 'foreigner in the philippines', 'living in the philippines', 'philippine vlog', 'life in the philippines', 'family in the philippines', 'daniel marsh', 'becoming filipino', 'kyle jennermann', 'Cong TV', 'THE ACE FAMILY', 'BOHOL PHILIPPINES', 'PHILIPPINES FAMILY VLOGGER', 'ms alex gonzaga', 'anneclutzvlogs', 'anne clutz', 'J House Vlogs', 'Bratayley', 'Wil dasovich', 'ahern family', 'mia sandoval', 'filipina wife', 'Mark Nowhereman', 'BISAYANG HILAW', 'jamill vlogs', 'DWAINE WOOLLEY']",PH
roeCpEfT7r8,FOREIGNER WEEKLY BUDGET OF FOOD IN LOCK DOWN QUARANTINE EXPAT LIFE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['American in the Philippines', 'foreigner in the philippines', 'living in the philippines', 'philippine vlog', 'life in the philippines', 'family in the philippines', 'daniel marsh', 'becoming filipino', 'Cong TV', 'THE ACE FAMILY', 'ms alex gonzaga', 'Bratayley', 'Wil dasovich', 'ahern family', 'mia sandoval', 'filipina wife', 'Mark Nowhereman', 'BISAYANG HILAW', 'jamill vlogs', 'american husband', 'hungry syrian', 'erika embang', 'raffy tulfo', 'FINN SNOW', 'MARY ANN REALITY TV', 'Jose Hallorina']",PH
tIxUUl_nPbo,MORE ON REJECTION ARTIST AND AUTHORS EXPAT SIMPLE LIFE PHILIPPINES FOREIGNER,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['WHAT ARE THE TOURIST SPOT IN THE PHILIPPINES', 'MONEY AND FILIPINA', 'SAFE PLACES TO RETIRE IN THE PHILIPPINES', 'PRESIDENT DUTERTE PHILIPPINES', 'IS AMERICAN SAFE IN THE PHILIPPINES', 'DOG', 'PICS', 'NEWS', 'MONEY', 'VIDEO', 'MARKETING', 'HUMANITARIAN', 'HOT YOUNG BEAUTIFUL SEXY FILIPINA', 'DATING SITE', 'MISSIONARY WORK', 'REEKAY VELEZ', 'MORE ON REJECTION ARTIST AND AUTHORS', 'FOREIGNER PHILIPPINES', 'VIRAL VIDEOS', 'FAMILY VLOG']",PH
4CWM57UvhyY,LIFE IN LINE AT US IMMIGRATION PART1 EXPAT SIMPLE LIFE PHILIPPINES FOREIGNER,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['A FOREIGNER IN THE PHILIPPINES', 'COST OF LIVING IN THE PHILIPPINES', 'SAFE PLACES TO RETIRE IN THE PHILIPPINES', 'PRESIDENT DUTERTE PHILIPPINES', 'IS AMERICAN SAFE IN THE PHILIPPINES', 'DOG', 'NEWS', 'MONEY', 'VIDEO', 'MARKETING', 'HUMANITARIAN', 'HOT YOUNG BEAUTIFUL SEXY FILIPINA', 'DATING SITE', 'MISSIONARY WORK', 'REEKAY VELEZ', 'FAMILY VLOG', 'VIRAL VIDEOS', 'TERRORIST IN THE PHILIPPINES', 'HOW SAFE TO TRAVEL TO THE PHILIPPINES', 'LIFE IN LINE AT US IMMIGRATION PART1', 'fiance visa']",PH
yWzNzZ1GGXQ,FOREIGNER DRIVING TRICYLE ALMOST IN THE  EDGE OF ACCIDENT EXPAT LIFE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['EXPAT LIFESTYLE IN THE PHILIPPINES', 'A FOREIGNER IN THE PHILIPPINES', 'COST OF LIVING IN THE PHILIPPINES', 'SAFE PLACES TO RETIRE IN THE PHILIPPINES', 'PRESIDENT DUTERTE PHILIPPINES', 'IS AMERICAN SAFE IN THE PHILIPPINES', 'PET', 'DOG', 'PICS', 'NEWS', 'MONEY', 'VIDEO', 'MARKETING', 'HUMANITARIAN', 'HOT YOUNG BEAUTIFUL SEXY FILIPINA', 'DATING SITE', 'MISSIONARY WORK', 'REEKAY VELEZ', 'FAMILY VLOG', 'VIRAL VIDEOS', 'TERRORIST IN THE PHILIPPINES', 'FOREIGNER DRIVING TRICYLE ALMOST IN THE EDGE OF ACCIDENT', 'AHEEZY DA ISLANDER']",PH
IWWAlsokfSk,MITCH AND MARIE NONSENSE CONVERSATION FILIPINA FOREIGNER RELATIONSHIP EXPAT LIFE PHILIPPINES,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['A FOREIGNER IN THE PHILIPPINES', 'WHITE BEACH', 'COST OF LIVING PHILIPPINES', 'SAFE PLACE TO RETIRE', 'SAFETY IN PHILIPPINES', 'HUMANITARIAN', 'HELPING POOR FILIPINO FAMILIES', 'VIRAL VIDEOS', 'FAMILY VLOG', 'FUNNY VIDEOS', 'PRANK VIDEOS', 'MISSIONARY WORK', 'HOT YOUNG BEAUTIFUL FILIPINA', 'AHEEZY DA ISLANDER', 'GOD IS LOVE', 'PRAYER', 'RELIGION', 'BOHOL', 'BORN AGAIN', 'CHRISTIAN', 'SUBSCRIBER', 'MONEY', 'INCOME', 'PET', 'MITCH AND MARIE NONSENSE CONVERSATION FILIPINA FOREIGNER RELATIONSHIP EXPAT LIFE PHILIPPINES']",PH
YQVNQmbKwSE,RAINY SEASON IN THE PHILIPPINES / FOREIGNER LIVING IN THE REMOTE COUNTRYSIDE LIFE IN THE MUD MUD,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['American in the Philippines', 'foreigner in the philippines', 'philippine vlog', 'life in the philippines', 'daniel marsh', 'becoming filipino', 'Cong TV', 'VLOGGER', 'ms alex gonzaga', 'Wil dasovich', 'ahern family', 'mia sandoval', 'BISAYANG HILAW', 'jamill vlogs', 'MARY ANN REALITY TV', 'RAFFY TULFO', 'FINN SNOW', 'THE JUICY VLOG', 'filipino', 'family', 'interracial couple', 'mcqueen', 'tagalog vlog', 'BANINAY BAUTISTA', 'TIM K', 'TRENDING VIDEOS', 'erika embang', 'raffy tulfo', 'tony gonzaga', 'IVANA ALAWI', 'erica ahern']",PH
d631FlkmmUA,USING THE CITY GRADER ON OUR ROAD EXPAT SIMPLE LIFE PHILIPPINES FOREIGNER LIFESTYLE,UCt9BTGSxATM6axwfTY4KnEg,A Foreigner in the Philippines,"['A FOREIGNER IN THE PHILIPPINES', 'WHITE BEACHES IN THE PHILIPPINES', 'COST OF LIVING IN THE PHILIPPINES', 'SAFE PLACES TO RETIRE IN THE PHILIPPINES', 'PRESIDENT DUTERTE PHILIPPINES', 'IS AMERICAN SAFE IN THE PHILIPPINES', 'PET', 'DOG', 'PICS', 'NEWS', 'MONEY', 'VIDEO', 'HUMANITARIAN', 'HOT YOUNG BEAUTIFUL SEXY FILIPINA', 'MISSIONARY WORK', 'REEKAY VELEZ', 'FAMILY VLOG', 'VIRAL VIDEOS', 'TERRORIST IN THE PHILIPPINES', 'HOW SAFE TO TRAVEL TO THE PHILIPPINES', 'actress', 'love story', 'USING THE CITY GRADER ON OUR ROAD']",PH
